label_str,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
No,0,216,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,371,adobe photoshop cs3 for mac upgrade,,189.99
No,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,946,adobe cs3 design standard upgrade,,413.99
No,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,338,adobe cs3 master collection academic,,939.99
No,0,593,adobe indesign cs3 upgrade [ mac ],adobe,199.0,430,adobe cs3 web standard upgrade,,413.99
No,0,578,microsoft office excel 2007,microsoft,229.95,2833,microsoft office accounting professional 2007 ( pc ),,229.95
No,0,348,microsoft office & windows training,topics entertainment,29.99,1120,microsoft academic microsoft office project 2003 standard,,69.95
No,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,1183,web easy ( r ) professional 6,,49.99
No,0,283,tonka town ( jewel case ),atari,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
No,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,984,adobe indesign cs3 for mac academic,,192.99
No,0,44,instant immersion language lab deluxe edition,topics entertainment,,3048,instant immersion italian 2.0,topics entertainment,20.99
No,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,2607,adobe photoshop cs3 extended software full version for windows,,969.0
No,0,452,adobe after effects cs3,adobe,999.0,428,adobe fireworks cs3,,309.99
No,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
No,0,973,computrace lojack for laptops : 1 year subscription,absolute software,49.99,1648,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
No,0,47,math success deluxe 2006,topics entertainment,49.99,548,topics entertainment math success deluxe 2008,,31.06
No,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,2143,instant immersion translator deluxe 2.0,,22.9
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,352,adobe cs3 flash professional,,724.99
No,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,2104,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,,33.97
No,0,316,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,1583,internet security suite 2007 home protection pack xl box,,61.06
No,0,592,adobe after effects cs3 upgrade,adobe,299.0,338,adobe cs3 master collection academic,,939.99
No,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,939,adobe cs3 design premium academic,,575.99
No,0,696,wild photo effects ( jewel case ),on-hand-software,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
No,0,313,backyard soccer ( mls edition ),humongous sports,,3067,backyard soccer mls edition,,8.95
No,0,515,instant immersion spanish deluxe 2.0,topics entertainment,49.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,2411,office mac 2004 microsoft 731-01002,,331.77
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,368,adobe cs3 design standard upgrade windows,,413.99
No,0,968,intervideo windvd 8 gold,intervideo,49.99,2517,corel intervideo windvd 8 platinum software for windows authoring software,,69.95
No,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,1595,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
No,0,358,perfect attorney premium,cosmi corporation,39.99,1131,perfect label maker,,19.99
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2850,microsoft office 2004 for students and teachers ( mac ),,134.99
No,0,1139,cakewalk sonar 6 producer ed,cakewalk,799.0,2251,cakewalk sonar 5 studio edition music production software,,229.95
No,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,2833,microsoft office accounting professional 2007 ( pc ),,229.95
No,0,839,adobe photoshop cs3 extended,adobe,999.0,1595,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
No,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,1120,microsoft academic microsoft office project 2003 standard,,69.95
No,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,831,individual software professor teaches microsoft office 2007,,29.99
No,0,866,system care professional,avanquest,49.95,3172,ghostsurf professional utilities software,,29.92
No,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,521,adobe cs3 design premium,,1865.99
No,0,6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,168,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
No,0,895,hoyle card games 2007,encore software,19.99,3036,hoyle game collection 4 game pack,,14.95
No,0,324,reader rabbit preschool,the-learning-company,29.99,2056,reader rabbit 1st grade,,17.9
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,2816,microsoft word 2007 upgrade ( pc ),,109.95
No,0,559,adobe dreamweaver cs3 [ mac ],adobe,399.0,338,adobe cs3 master collection academic,,939.99
No,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
No,0,346,mcafee internet security suite 2007 3 users,mcafee,89.99,3095,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35
No,0,955,turbocad mac 3d for mac,imsi,249.99,892,sims 2 pets for mac,,34.99
No,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
No,0,1185,3d home architect landscape design deluxe version 9,encore,29.99,1080,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
No,0,1282,adobe after effects cs3,adobe,999.0,326,adobe dreamweaver cs3,,415.99
No,0,710,marine aquarium 2.0 ( mac ),encore,19.99,3192,marine aquarium & goldfish aquarium,,19.99
No,0,361,adobe creative suite cs3 web standard upsell,adobe,799.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
No,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
No,0,54,allume boost xp for windows,smith-micro-software,29.99,1192,act ! 2004 for windows,,249.95
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,1135,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279.0
No,0,1013,marine aquarium 2.0 ( pc & mac ),encore,29.99,2565,marine aquarium & goldfishscreen saver by encore software,,18.27
No,0,1190,punch ! professional home design,punch ! software,89.99,1427,punch software 85100 punch!master landscape pro v10 and home design,,59.97
No,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,3094,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
No,0,118,crystal reports xi professional edition,business objects,495.0,1525,crystal reports xi professional edition complete package,,537.57
No,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
No,0,498,mavis beacon typing 17 deluxe by broderbund,encore software,39.99,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
No,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
No,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,1514,microsoft windows vista home basic upgrade ( pc ),,99.99
No,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,2441,microsoft windows vista ultimate upgrade,,239.95
No,0,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,327,apple final cut studio 2 upgrade from final cut pro,,699.99
No,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,0,361,adobe creative suite cs3 web standard upsell,adobe,799.0,946,adobe cs3 design standard upgrade,,413.99
No,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,3023,instant immers japanese dlx 2 .,,36.11
No,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,3003,adobe acrobat professional 7,,350.0
No,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,1010,microsoft ( r ) office standard 2007,,399.99
No,0,1110,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95,1157,the print shop ( r ) 22,,29.99
No,0,220,mobileinventory additional mobile license,wasp technologies,,84,22798 vsi-fax license 8 additional ports linux unix win,,5189.82
No,0,614,microsoft works suite 2006,microsoft,99.0,1075,microsoft ( r ) excel 2007,,109.99
No,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2497,office pro 2007 upgrade microsoft 269-10294,,257.71
No,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,134,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31
No,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,2839,adobe flash cs3 professional ( mac ),,699.0
No,0,348,microsoft office & windows training,topics entertainment,29.99,1636,microsoft 164-04052,microsoft,90.24
No,0,298,state standards grade 6,topics entertainment,29.95,3043,state standards grade 8,,9.49
No,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,1955,punch software 85100 master landscape professional & home design v 10.0,,61.8
No,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
No,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,0,1308,intuit quicken home inventory manager windows,intuit,34.95,3178,quicken ( r ) rental property manager 2.0,,99.99
No,0,883,adobe creative suite cs3 production premium,adobe,1699.0,2308,adobe premiere pro cs3 video editing software for mac av production software,,798.95
No,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,3109,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
No,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99
No,0,497,microsoft data analyzer 2002,microsoft,179.0,3204,microsoft ( r ) project 2002,,329.99
No,0,39,x-oom movie clone 3 gold,x-oom,,2029,x-oom internet movies 2,,22.9
No,0,5,emc retrospect 7.5 disk to disk windows,dantz,,2538,emc insignia retrospect server client v. 7.5 complete package,,181.97
No,0,1050,middle school advantage 2008,encore,39.99,758,encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97
No,0,586,quickbooks premier professional services edition 2007,intuit,399.95,1099,quickbooks ( r ) premier 2003,,499.99
No,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,369,adobe cs3 design premium upsell,,1639.99
No,0,1143,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,921,adobe cs3 production premium,,1749.99
No,0,522,microsoft visio standard 2007,microsoft,259.95,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,0,890,instant immersion japanese deluxe 2.0,topics entertainment,39.99,647,topics entertainment instant immersion hawaiian audio,,12.05
No,0,797,zero-g pro pack for garageband ( appleloops ),zero-g,169.95,357,apple garageband jam pack : symphony orchestra,,95.99
No,0,774,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,168,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
No,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1834,eesk1017 emc insignia eroom smb edition v. 7.3 complete package 10 users cd -,,950.92
No,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,915,microsoft office 2004 std upgrade,,219.99
No,0,559,adobe dreamweaver cs3 [ mac ],adobe,399.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
No,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
No,0,503,hallmark card studio 2006,sierra home,29.99,1774,sierrahome hse hallmark card studio special edition win 98 me 2000 xp,sierrahome,19.26
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,2807,adobe premiere elements 3 ( pc ),,99.99
No,0,654,acrobat professional 8 ( windows ),adobe,273.0,1497,microsoft office and windows training professional,,29.99
No,0,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,286,microsoft windows xp home edition sp2 retail box,,199.99
No,0,1016,math success deluxe 2007,topics entertainment,39.99,3062,math learning system 2007,,15.95
No,0,652,quickverse mac bible study 2007 white box,findex,59.95,499,findex.com inc quickverse mac bible study 2007 gold box,,215.42
No,0,594,corel wordperfect office x3 professional edition,corel,399.99,2199,adobe premiere pro 2.0 software professional editing software,,848.95
No,0,417,pressure pop !,selectsoft publishing,19.95,2882,pressure pop !,,8.95
No,0,592,adobe after effects cs3 upgrade,adobe,299.0,897,adobe contribute cs3 upgrade,,82.99
No,0,578,microsoft office excel 2007,microsoft,229.95,1001,microsoft ( r ) money 2007 premium,,69.99
No,0,6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,257,adobe cs3 after effects upgrade,,306.99
No,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2867,microsoft onenote 2007 ( pc ),,99.95
No,0,592,adobe after effects cs3 upgrade,adobe,299.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
No,0,1264,punch ! professional home design suite,punch ! software,69.99,2420,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
No,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,893,adobe cs3 design premium upgrade,,619.99
No,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
No,0,604,microsoft office small business 2007 full version,microsoft,449.95,2332,designing forms with microsoft office infopath 2007,,36.39
No,0,1196,individual small business advantage deluxe 2006,individual,49.99,875,individual software inc typing instructor deluxe j/c,,6.84
No,0,1293,systemsuite 8 professional,individual software,49.99,1188,system care ? professional,,49.99
No,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1789,sr2116010 safenet softremote vpn client license 5 users win,,184.57
No,0,614,microsoft works suite 2006,microsoft,99.0,1207,microsoft ( r ) works suite 2006,,99.99
No,0,324,reader rabbit preschool,the-learning-company,29.99,3007,reader rabbit reading learning system 2007,,12.95
No,0,393,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,1105,microsoft visual basic . net standard 2003,,108.95
No,0,950,apple logic pro 7.2 upgrade,apple,299.0,372,adobe premiere pro cs3 upgrade,,308.99
No,0,1190,punch ! professional home design,punch ! software,89.99,2141,system mechanic 6 professional,,36.9
No,0,808,3d home architect landscape designer v8,encore software,29.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,0,257,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,728,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,842.73
No,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3089,systemsuite 6 ( tm ) professional mini,,49.99
No,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,955,adobe pagemaker 7.0 for mac version upgrade,,79.99
No,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,192,adobe cs3 flash professional upgrade,,205.99
No,0,903,mavis beacon teaches typing 17 standard,encore software,19.99,1093,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99
No,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,558,adobe cs3 design standard,,1243.99
No,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,1512,microsoft w87-02380 office sbe 2007 win32,,400.34
No,0,348,microsoft office & windows training,topics entertainment,29.99,286,microsoft windows xp home edition sp2 retail box,,199.99
No,0,1190,punch ! professional home design,punch ! software,89.99,2720,punch software 90500 home design studio mac,punch software,135.99
No,0,1012,reel deal slots 2.0 for pc,phantom efx,9.99,159,phantom efx reel deal slots mystic forest,,17.24
No,0,874,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,1068,sage software peachtree pro accounting 2007 software for windows tax & finance software,,159.95
No,0,618,pop-up stopper professional,panicware,29.99,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99
No,0,547,microsoft outlook 2007,microsoft,109.95,3183,microsoft ( r ) money 2004 standard,,29.99
No,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,0,348,microsoft office & windows training,topics entertainment,29.99,2853,microsoft windows xp professional edition ( upgrade ),,199.99
No,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0
No,0,264,adobe photoshop cs3 extended [ mac ],adobe,999.0,361,adobe photoshop lightroom,,264.99
No,0,322,adobe premiere pro 2.0,adobe,849.0,3032,premiere pro cs3 mac upgrade,,320.25
No,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,151,adobe indesign cs3 for mac upgrade,,205.99
No,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,89,298881 quickbooks customer manager v. 2.5 complete package 1 user cd win,,69.38
No,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1014,microsoft office basic edition 2003 license and media,,124.95
No,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,0,271,microsoft office small business 2007,microsoft software,735.33,2867,microsoft onenote 2007 ( pc ),,99.95
No,0,586,quickbooks premier professional services edition 2007,intuit,399.95,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99
No,0,561,quicken 2007 basic,intuit,29.95,3134,quicken ( r ) premier 2007,,79.99
No,0,177,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,405,world of warcraft burning crusade,,39.99
No,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,0,480,jumpstart world 1st grade,knowledge adventure,19.99,3221,jumpstart ( r ) advanced 1st grade,,19.99
No,0,278,snap ! 1 001 letters ( jewel case ),topics entertainment,19.95,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,0,250,adobe after effects professional 7.0,adobe,999.0,2839,adobe flash cs3 professional ( mac ),,699.0
No,0,250,adobe after effects professional 7.0,adobe,999.0,362,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99
No,0,271,microsoft office small business 2007,microsoft software,735.33,2818,microsoft windows vista business ( pc ),,299.99
No,0,1105,punch ! master landscape & home design,punch ! software,59.99,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,192,adobe cs3 flash professional upgrade,,205.99
No,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,3204,microsoft ( r ) project 2002,,329.99
No,0,382,adobe production studio premium,adobe,1699.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
No,0,589,quicken 2007 deluxe,intuit,59.95,3154,photoshow deluxe,,39.92
No,0,218,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,3126,microsoft ( r ) windows vista ( tm ) business,,199.99
No,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,2423,microsoft student with encarta premium 2008 complete package,,43.6
No,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,1014,microsoft office basic edition 2003 license and media,,124.95
No,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
No,0,186,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,1497,microsoft office and windows training professional,,29.99
No,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88
No,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,1595,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
No,0,1282,adobe after effects cs3,adobe,999.0,2177,adobe after effects professional 7.0 software effects software,,998.95
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2222,apple/emagic logic express 7.2 software music production software,,299.0
No,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,1132,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
No,0,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,1080,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,0,661,adobe cs3 design standard macosx dvd,adobe,399.0,1150,adobe acrobat 7.0 standard academic mac,,98.99
No,0,1078,3d home architect home v. 8 by encore software,encore software,39.99,2717,software architect bootcamp by raphael malveau 9780131412279,,49.99
No,0,27,i copy dvds 2 professional edition,me-too-software,69.99,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
No,0,67,netgear vpn01l vpn client software,netgear,89.99,3167,software,,46.99
No,0,605,microsoft word 2004 ( mac ),microsoft,229.99,1636,microsoft 164-04052,microsoft,90.24
No,0,309,family tree maker version 16 deluxe,encore,69.95,2002,family tree maker 11 collector 's edition,,34.9
No,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
No,0,181,emedia rock guitar method,emedia,39.99,632,emedia music corp emedia blues guitar legends,,24.81
No,0,799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,2615,sony creative software sound forge audio studio v. 8.0 complete product,,46.47
No,0,212,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,3055,quicken 2007 premier win cd,intuit,73.99
No,0,1257,total 3d home & landscape design suite version 9,individual software,39.99,2510,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
No,0,35,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,2108,the printshop 20,,19.9
No,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
No,0,1080,adventure workshop 4th-6th grade 7th edition,encore software,19.99,185,encore inc adventure workshop preschool-1st grade 8th edition,,17.1
No,0,1034,marine aquarium 2.5 virtual undersea paradise win/mac,encore software,19.99,402,encore marine aquarium 2.0,,19.99
No,0,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,495,apple final cut studio 2,,1299.99
No,0,780,hoyle backgammon jc,encore,7.99,3039,hoyle card games,,9.95
No,0,205,nortel contivity stateful firewall license standard 1 switch,nortel,,44,dm0016009 contivity stateful firewall license 1 switch english,,371.5
No,0,814,business plan writer deluxe 8.0 2005,nova development,99.99,3145,palo alto business plan pro 2007,,83.99
No,0,570,professor teaches windows xp,individual software,19.99,2001,individual software pmm-ss4 professor teaches office super set win 2000 xp vista,,33.97
No,0,396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,3134,quicken ( r ) premier 2007,,79.99
No,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2154,adobe after effects professional 7 software for windows effects software,,999.0
No,0,1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,2757,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
