label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,543,8019,1,virtual database technology,"a gupta , v harinarayan , a rajaraman",sigmod record,1997.0,"virtual data technology a gupta , v harinarayan , a rajaraman 1997.0",,"sigmod record ,",
Yes,549,39490,1,"ogdi : toward interoperability among geospatial databases g clement , c larouche , d gouin , p morin , h kucera sigmod record",,,1997.0,"ogdi : toward interoperability among geospatial databases g clement , c larouche , d gouin , p morin , h kucera sigmod record ,",,,1997.0
Yes,559,10488,1,"database systems - breaking out of the box a silberschatz , s zdonik 1997",,sigmod record,,"database systems-breaking out of the box sigmod record ,",a silberschatz,,1997.0
Yes,563,18926,1,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,"extraction of object-oriented structures from existing relational databases s ramanathan , j hodges sigmod record , 1997.0",,,
Yes,566,22434,1,an overview of data warehousing and olap technology sigmod record,"s chaudhuri , u dayal",,1997.0,"ã cents â ? ¬ å?an overview of data warehousing and olap technologyã cents â ? ¬ â ? s chaudhuri , u dayal acm sigmod record ,",,,
Yes,566,27927,1,an overview of data warehousing and olap technology sigmod record,"s chaudhuri , u dayal",,1997.0,"ã cents â ? ¬ å?an overview of data warehousing and olap technologies , ã cents â ? ¬ â ? proc acm sigmod ,","s chaudhuri , u dayal",,
Yes,566,62441,1,an overview of data warehousing and olap technology sigmod record,"s chaudhuri , u dayal",,1997.0,"an overview of data warehousing and olap technology c surajit , d umesh",,acm,
Yes,570,34481,1,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,"lore : a db management system for semistructured data j mchugh , s abiteboul , r goldman , d quass , j widom",,"sigmod rec ,",
Yes,570,43474,1,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,"lore : a database management system for semistructured data j mchugh , s abiteboul , r goldman , d quass , j widom 1997.0",,"sigmod record ,",
Yes,576,48594,1,"\ a consumer viewpoint on \ '' \ `` mediator languages - a proposal for a standard \ '' \ '' \ '' '' a rosenthal , e hughes , s renner , l seligman sigmod record 1997",,,,"a consumer viewpoint on `` mediator languages - a proposal for a standard '' a rosenthal , e hughes , s renner , l seligman",,,
Yes,581,21047,1,"database research at columbia university s chang , l gravano , g kaiser , k ross , s stolfo 1998",,sigmod record,,"database research at columbia university . sigmod record ,",acms anthology,,1998.0
Yes,581,53129,1,"database research at columbia university s chang , l gravano , g kaiser , k ross , s stolfo 1998",,sigmod record,,database research at columbia university 1998.0,"sf chang , l gravano , ge kaiser , ka ross , sj stolfo","sigmod record ,",
Yes,588,6128,1,b-tree page size when caching is considered,d lomet,sigmod record,1998.0,b-tree page size when caching is considered 1998.0,d lomet,"sigmod record ,",
Yes,603,41786,1,"dyda : data warehouse maintenance in fully concurrent environments j chen , x zhang , s chen , a koeller , e rundensteiner",,sigmod conference,2001.0,"dyda : dynamic data warehouse maintenance in a fully concurrent environment x zhang , ea rundensteiner",,,
Yes,616,41806,1,clio : a semi-automatic tool for schema mapping 2001,"m hernсndez , r miller , l haas",sigmod conference,,"clio : a semi-automatic tool for schema mapping , system demonstration ma hernandez , rj miller , l haas , l yan , cth ho , x proceedings of the acm sigmod , may , santa barbara , & hellip ; ,",,,
Yes,619,63356,1,enabling dynamic content caching for database-driven web sites 2001,"k candan , w li , q luo , w hsiung , d agrawal",sigmod conference,,"enabling dynamic content caching for database-driven web sites ks candan , ws li , q luo , wp hsiung , d agrawal proceedings of the 2001 acm sigmod international conference & hellip ; , 2001.0",,,
Yes,621,41227,1,"cosima - your smart , speaking e-salesperson w kieпling , s holland , s 0003 , t ehm sigmod conference",,,2001.0,"cosima-your smart , speaking e-salesperson proceedings of the 2001 acm sigmod international conference & hellip ; ,","w kieî ² ling , s holland , s fischer , t ehm",,2001.0
Yes,624,9182,1,"data-driven understanding and refinement of schema mappings l yan , r miller , l haas , r fagin 2001",,sigmod conference,,data-drivenunderstandingand refinementof schema mappings,"ll yan , rj miller , lm haas , r fagin","proceedings of the acm sigmod international conference on & hellip ; ,",
Yes,625,30677,1,towards on-line analytical mining in large databases,j han,sigmod record,1998.0,towards on-line analytical mining in large databases j han 1998.0,,"sigmod record ,",
Yes,632,2892,1,repositories and object oriented databases sigmod record 1998,p bernstein,,,repositories and object oriented databases 1998.0,pa bernstein,"sigmod record ,",
Yes,639,41327,1,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,,"filtering algorithms and implementation for very fast publish/subscribe systems j pereira , f fabret , ha jacobsenâ ? ¦ proceedings of the 4th acm special interest group on & hellip ; ,",,,
Yes,642,15790,1,act-net - the active database management system manifesto : a rulebase of adbms features sigmod record,,,1996.0,"the active database management system manifesto : a rulebase of adbms features acm sigmod record ,",a buchmann,,
Yes,643,52542,1,"control strategies for complex relational query processing in shared nothing systems l brunie , h kosch sigmod record 1996",,,,"control strategies for complex relational query processing in shared nothing systems l brunie , h kosch",,"sigmod record ,",1996.0
Yes,646,42946,1,"on the cost of monitoring and reorganization of object bases for clustering c gerlhof , a kemper , g moerkotte sigmod record 1996",,,,"on the cost of monitoring and reorganization of object bases for clustering g moerkotte , c gerlhof , a kemper sigmod record , september ,",,,
Yes,647,38487,1,"modeling high-dimensional index structures using sampling c lang , a singh sigmod conference",,,2001.0,modeling high-dimensional index structures using sampling 2001.0,"ca lang , ak singh","sigmod conference ,",
Yes,648,21696,1,"much ado about shared-nothing m norman , t zurek , p thanisch 1996",,sigmod record,,"much ado about shared-nothing sigmod record , 1996.0","mg norman , t zurek , p thanisch",,
Yes,650,56184,1,"data management : lasting impact of the wild , wild , web sigmod conference",r meseck,,2001.0,"data management : lasting impact of the wild , wild , web sigmod conference ,",rm meseck,,2001.0
Yes,651,63251,1,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham , p shenoy",sigmod conference,2001.0,"dissemination of dynamic data on the internet k ramamritham , p deolasee , a katkar , a panchbudhe ,",,,
Yes,652,39677,1,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm sigmod record ,",
Yes,653,14957,1,content integration for e-business,"m stonebraker , j hellerstein",sigmod conference,2001.0,content integration for e-business,"m stonebraker , jm hellerstein",,
Yes,655,6269,1,"fault-tolerant , load-balancing queries in telegraph m shah , s chandrasekaran",,sigmod conference,2001.0,"fault-tolerant , load-balancing queries in telegraph proceedings of the 2001 acm sigmod international conference & hellip ; ,","ma shah , s chandrasekaran",,2001.0
Yes,659,34018,1,"olap , relational , and multidimensional database systems g colliat sigmod record 1996",,,,"relational , and multidimensional database systems o george colliat",,"sigmod record ,",
Yes,663,46785,1,scientist 's called upon to take actions x qian sigmod record 1996,,,,scientists called upon to take actions x qian 1996.0,,"sigmod record ,",
Yes,670,2835,1,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",
Yes,674,31359,1,"database research : achievements and opportunities into the 21st century a silberschatz , m stonebraker , j ullman 1996",,sigmod record,,"database research : achievements and opportunities into the 21st century . a report of an nsf workshop a siberschatz , m stonebraker , jd ullman sigmod record , march ,",,,
Yes,674,42517,1,"database research : achievements and opportunities into the 21st century a silberschatz , m stonebraker , j ullman 1996",,sigmod record,,"database research : achievements and opportunities into the 21st century sigmod record ,","a silberschatz , m stonebraker , j ullman",,1996.0
Yes,683,61944,1,"retina : a real-time traffic navigation system k lam , e chan , t kuo , s ng , d hung",,sigmod conference,2001.0,"retina : a real-time traffic navigation system ky lam , e chan , tw kuo , sw ng , d hung",,,
Yes,684,18119,1,overview of the stanford real-time information processor ( strip ) sigmod record,"b adelberg , b kao , h garcia-molina",,1996.0,"an overview of the stanford real-time information processor b adelberg , b kao , h garcia-molina acm sigmod record ,",,,
Yes,686,7074,1,the nimble integration engine 2001,"d draper , a halevy , d weld",sigmod conference,,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
Yes,688,21830,1,orthogonal optimization of subqueries and aggregation sigmod conference 2001,"c galindo-legaria , m joshi",,,"orthogonal optimization of subqueries and aggregation sigmod conference , 2001.0","ca galindo-legaria , m joshi",,
Yes,691,12341,1,integrating contents and structure in text retrieval 1996,"r baeza-yates , g navarro",sigmod record,,integrating contents and structure in text traversal,"r baeza-yates , g navarro","sigmod record ,",
Yes,692,52070,1,lifestreams : a storage model for personal data 1996,"e freeman , d gelernter",sigmod record,,"lifestreams : a storage model for personal data sigmod record , 1996.0","e freeman , d gelernter",,
Yes,693,38115,1,"progressive approximate aggregate queries with a multi-resolution tree structure i lazaridis , s mehrotra",,sigmod conference,2001.0,"progressive approximate aggregate queries with a multi-resolution tree structure i lazaridis , s mehrotra sigmod conference , 2001.0",,,
Yes,695,55465,1,"stholes : a multidimensional workload-aware histogram n bruno , s chaudhuri , l gravano 2001",,sigmod conference,,stholes : a workload aware multidimensional histogram,"n bruno , l gravano , s chaudhuri","proceedings of the acm sigmod conference ,",
Yes,697,46009,1,application servers : born-again tp monitors for the web ? ( panel abstract ),c mohan,sigmod conference,2001.0,application servers : born-again tp monitors for the web ? c mohan 2001.0,,"sigmod record ,",
