label_str,ltable_id,rtable_id,label,title_x,category_x,brand_x,modelno_x,price_x,title_y,category_y,brand_y,modelno_y,price_y
No,390,11588,0,sandisk ultraii 8gb memory stick pro duo usb drives sdmspdh008ga11,,sandisk,,52.88,sandisk 2 gb ultra ii memory stick pro duo retail package memory cards sdmspdh-2048-901,,sandisk,,18.9
No,397,14826,0,iomega 2tb ego desktop usb 2.0 portable hard drive - midnight blue hard drives iomega 34822,,,,122.98,iomega ego helium 1 tb usb 2.0 portable external hard drive 34820 silver computers accessories iomega,,,34820,124.99
No,399,3185,0,motorola h17 bluetooth headset 89334m,electronics - general,motorola,,38.84,emerson em227slv bluetooth headset em227slv,bluetooth headsets,emerson,,
No,417,8786,0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,projection screens,da-lite,23056,
No,417,21811,0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format projection screens da-lite 23034,,,,9739.76
No,419,1284,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital 69.99,,,wdbabv7500abk-nesn,
No,419,3098,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,hewlett packard hp portable 1 tb usb 3.0 2.0 external hard drive hp 89.99,external data storage,,wdbacz0010bbk-nesn,
No,419,3276,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital wd elements 500 gb usb 2.0 portable external hard drive 74.99,external hard drives,western digital,wdbaar5000abk-nesn,
No,419,7266,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital my book for mac 1 tb usb 2.0 desktop external hard drive western digital,external hard drives,,wdbaag0010hch-nesn,89.99
No,419,8992,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital my passport studio 500 gb firewire 800 400 usb 2.0 portable external hard drive silver western digital wdmt5000tn 128.98,external hard drives,,,
No,419,9253,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital wd elements se portable 500 gb usb 2.0 external hard drive,external hard drives,western digital,wdbabv5000abk-nesn,59.99
No,419,13250,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital my passport for mac 500 gb usb 2.0 portable external hard drive charcoal external hard drives western digital 69.0,,,wdbaab5000ach-nesn,
No,419,21974,0,western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92,hard drives,,wdbacx0010bbksn,,western digital wd elements 1.5 tb usb 2.0 desktop external hard drive 79.99,external hard drives,western digital,wdbaau0015hbk-nesn,
No,429,30,0,western digital 2tb my book studio edition ii external hard drive computers wdh2q20000n 199.0,,western digital,,,western digital my book essential 1 tb usb 3.0 2.0 desktop external hard drive wdbacw0010hbk-nesn 79.99,external hard drives,western digital,,
No,429,7266,0,western digital 2tb my book studio edition ii external hard drive computers wdh2q20000n 199.0,,western digital,,,western digital my book for mac 1 tb usb 2.0 desktop external hard drive western digital,external hard drives,,wdbaag0010hch-nesn,89.99
No,429,13255,0,western digital 2tb my book studio edition ii external hard drive computers wdh2q20000n 199.0,,western digital,,,western digital my book essential 3 tb usb 3.0 2.0 desktop external hard drive western digital 129.99,external hard drives,,wdbacw0030hbk-nesn,
No,433,6324,0,apc professional surgearrest 8 outlet 2 pairs phone line protection 120v apc,electronics - general,,pro8t2,25.0,apc essential surgearrest 7 outlet phone line protection apc 14.48,uninterrupted power supply ups,,p7t,
No,447,13173,0,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202 ematic 29.99,tv accessories,,emw3202,,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth ematic emw5001 79.99,tv mounts,,,
No,458,9324,0,v7 25 cat5e snagless network patch cable yellow v7 6.88,electronics - general,,v7n3c5e-25f-ylws,,v7 cat5e snagless molded network patch cable rj45 male to male yellow 14-feet v7n3c5e-14f-ylws v7,ethernet cables,,v7n3c5e-14f-ylws,4.15
No,458,13308,0,v7 25 cat5e snagless network patch cable yellow v7 6.88,electronics - general,,v7n3c5e-25f-ylws,,v7 cat5e snagless molded network patch cable rj45 male to male blue 1-foot v7n3c5e-01f-blus ethernet cables 1.19,,v7,v7n3c5e-01f-blus,
No,458,15295,0,v7 25 cat5e snagless network patch cable yellow v7 6.88,electronics - general,,v7n3c5e-25f-ylws,,v7 cat5e snagless molded network patch cable rj45 male to male grey 1-foot v7n3c5e-01f-grys ethernet cables 1.27,,v7,v7n3c5e-01f-grys,
No,465,957,0,verbatim store n go superspeed usb 3.0 portable hard drive 500gb verbatim 97397 69.98,hard drives,,,,iomega 1tb ego blackbelt portable hard drive superspeed usb 3.0 usb 2.0 - 35327 external hard drives 99.99,,iomega,35327,
No,465,9293,0,verbatim store n go superspeed usb 3.0 portable hard drive 500gb verbatim 97397 69.98,hard drives,,,,verbatim usb store n go memory drive 8gb 95507,computer accessories,verbatim,,15.4
No,465,12919,0,verbatim store n go superspeed usb 3.0 portable hard drive 500gb verbatim 97397 69.98,hard drives,,,,iomega 500gb ego portable hard drive superspeed usb 3.0 usb 2.0 ruby red - 35312 iomega 35312 74.71,external hard drives,,,
No,473,10133,0,gpx 7 tft portable dvd player dvd players 83.88,,gpx,pd701w,,sony dvp-fx970 9-inch portable dvd player portable dvd players 122.54,,sony,dvp-fx970,
No,474,1225,0,duracell 16gb class 10 high-speed sd card usb drives duracell du-sd1016g-c,,,,46.88,duracell high speed 8 gb class 10 secure digital card du-sd1008g-c blank media du-sd1008g-c,,dane-elec,,16.9
No,482,19229,0,edge 8gb 4x2gb pc38500 ecc unbuffered 240 pin ddr3 kit apple memory edge,,,pe22177504,139.82,2gb kit 2x1gb pc3200 ecc unbuffered 184 pin ddr computer components x8006a-pe 115.05,,edge,,
No,483,8707,0,micronet mde1000 1tb fantom g-force megadisk usb 2.0 esata raid sub system 159.0,hard drives,micronet,mde1000,,micronet fantom g-force megadisk das 6 tb esata usb 2.0 raid 2-bay hard drive array mde6000 micronet mde6000,network attached storage,,,499.95
No,495,8804,0,lexmark extra high yield return pgm print cartridge - magenta c782u1mg,printers,lexmark,,214.88,lexmark c544x1mg magenta toner cartridge extra high yield return prog for c544 x544 lexmark 121.99,laser printer toner,,c544x1mg,
No,495,14715,0,lexmark extra high yield return pgm print cartridge - magenta c782u1mg,printers,lexmark,,214.88,lexmark t65x hy return program print cartridge printer ink toner lexmark,,,t650h11a,364.11
No,509,11769,0,panasonic lumix dmc-fh5v 16.1 mp violet digital camera w 4x optical zoom 2.7 lcd display digital cameras panasonic dmc-fh5v 129.0,,panasonic,,,panasonic lumix dmc-fp7 16.1 mp digital camera with 4x optical image stabilized zoom with 3.5-inch touch-screen lcd blue dmc-fp7p-a,point shoot digital cameras,panasonic,,
No,509,13728,0,panasonic lumix dmc-fh5v 16.1 mp violet digital camera w 4x optical zoom 2.7 lcd display digital cameras panasonic dmc-fh5v 129.0,,panasonic,,,panasonic lumix dmc-fp7 16.1 mp digital camera with 4x optical image stabilized zoom with 3.5-inch touch-screen lcd red point shoot digital cameras panasonic,,,dmc-fp7p-r,
No,510,15321,0,tripp lite 10 usb 2.0 a to micro-usb b device cable electronics - general u050-010 6.88,,tripp lite,,,tripp lite u326-006 usb 3.0 super speed 5gbps a to micro b device cable 6 feet blue usb cables 9.59,,tripp lite,u326-006,
No,512,5118,0,hp 29 black inkjet cartridge 51629a hp 51629a,printers,,,34.97,epson t032120 black inkjet cartridge inkjet printer ink epson,,,t032120,14.2
No,513,2644,0,cables unlimited 2 port e-sata controller pci express card,electronics - general,cables unlimited,ioc-7707,49.88,cables unlimited ioc-3200 high-speed 2 port usb 2.0 pci card cables unlimited 20.14,computers accessories,,ioc-3200,
No,513,10570,0,cables unlimited 2 port e-sata controller pci express card,electronics - general,cables unlimited,ioc-7707,49.88,cables unlimited 5 - port usb 2.0 pci express card ioc3700,computers accessories,cables unlimited,ioc3700,49.99
No,514,19852,0,ihome portable stereo alarm clock with ipod dock gunmetal ihome 49.73,electronics - general,,ih16g,,ihome ip48 portable stereo alarm clock for ipod and iphone black ihome,speaker systems,,ip48bv,76.73
No,524,5425,0,disney fairies notebook disney,stationery & office machinery,,,0.0,disney fairies cd player boombox disney,boomboxes,,,
No,525,4475,0,clarion cz301 cd mp3 wma aac receiver with usb port car stereos clarion cz301,,,,149.99,clarion cz100 in-dash cd mp3 wma aac reciever clarion,cd-mp3 players,,cz100,79.95
No,528,5203,0,wintec filemate 4gb swivel usb flash drive black usb drives wintec 3fmusb4gwb-r,,,,7.84,wintec filemate 32 gb swivel usb drive - blue usb flash drives 3fmusb32gwn-r,,wintec,,44.94
No,531,10665,0,wireless mobile mouse 6000 bluetrack red microsoft 29.88,mice,,mhc-00019,,microsoft wireless mobile mouse 4000 - black mice microsoft,,,d5d-00001,24.98
No,532,7840,0,vantec nexstar3 2.5 sata to usb 2.0 and esata external hard drive enclosure midnight blue,electronics - general,vantec,nst-260su-bl,23.0,kingwin 2.5-inch and 3.5-inch sata hard drive docking station with usb 2.0 and esata external hard drive enclosure ezd-2535 black kingwin,hard drive enclosures,,ezd-2535,21.99
No,532,12058,0,vantec nexstar3 2.5 sata to usb 2.0 and esata external hard drive enclosure midnight blue,electronics - general,vantec,nst-260su-bl,23.0,vantec nexstar 3 nst-360u2-rd 3.5-inch ide to usb 2.0 external hard drive enclosure brilliant red hard drive enclosures 29.99,,vantec,nst-360u2-rd,
No,532,14015,0,vantec nexstar3 2.5 sata to usb 2.0 and esata external hard drive enclosure midnight blue,electronics - general,vantec,nst-260su-bl,23.0,vantec nexstar superspeed 2.5-inch sata to usb 3.0 external hard drive enclosure nst-280s3-bk black vantec,computers accessories,,nst-280s3-bk,26.62
No,532,15291,0,vantec nexstar3 2.5 sata to usb 2.0 and esata external hard drive enclosure midnight blue,electronics - general,vantec,nst-260su-bl,23.0,vantec usa nexstar cx 2.5-inch sata to usb 3.0 external hard drive enclosure nst-200s3-bk vantec 19.99,external hard drives,,nst-200s3-bk,
No,540,4137,0,tp-link tl-wa500g 54mbps extended range wireless access point networking tp link tl-wa500g 32.88,,,,,tp-link tl-wr541g 54 mbps extended range wireless router with 1x 3dbi antenna,hardware,tp-link,tl-wr541g,24.99
No,540,7373,0,tp-link tl-wa500g 54mbps extended range wireless access point networking tp link tl-wa500g 32.88,,,,,tp-link tl-wn350g 54mbps wireless pci adapter tp-link,usb network adapters,,tl-wn350g,12.88
No,542,21340,0,epson t078320 claria hi-definition magenta ink cartridge for epson stylus photo printers printers 16.84,,epson,t078320,,epson t048520 light cyan ink cartridge stylus photo r300 series printers epson 11.41,printer ink toner,,t048520,
No,547,1664,0,verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84,,verbatim,,,verbatim store n go pro 4 gb usb 2.0 flash drive with encryption and synchronization 95237 blue usb flash drives 95237,,verbatim,,20.41
No,547,4053,0,verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84,,verbatim,,,verbatim store n go pro - usb flash drive - 32 gb - usb 2.0 car audio video verbatim pro,,,,82.56
No,547,7307,0,verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84,,verbatim,,,verbatim store n go blazedrive 8 gb usb 2.0 flash drive 97196 metallic gun metal usb flash drives verbatim 22.64,,,97196,
No,547,9294,0,verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84,,verbatim,,,verbatim store n go netbook 16 gb usb 2.0 flash drive 97464 black usb flash drives 97464 26.76,,verbatim,,
No,547,9296,0,verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84,,verbatim,,,verbatim tuff n tiny 2 gb usb 2.0 flash drive 96814 orange 7.99,,verbatim,96814,
No,557,4453,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,coby 2.4 inch touchpad video mp3 player 16 gb with fm mp725-16gblk black mp3 players mp725-16g,,coby,,99.99
No,557,7577,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,sansa fuze 16 gb mp3 player black sdmx20r-016gk-a57,mp3 players,sandisk,,101.54
No,557,8558,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,coby clip 2 gb mp3 player with flash memory black mp3 players coby mp550-2g 19.54,,,,
No,557,9478,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,sony walkman nwz-e354blk series 8gb video mp3 player black mp3 players sony,,,nwz-e354blk,61.98
No,557,9599,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,sansa fuze 8 gb mp3 player black mp3 players sdmx20r-008gk-a57 63.99,,sandisk,,
No,557,11457,0,coby 8gb video mp3 player black,mp3,coby,mp727-8gblk,59.88,sony walkman e-340 series 8 gb video mp3 player black,mp3 players,sony,nwze344blk,79.99
No,561,801,0,da-lite da-plex self trimming rear projection screen - 96 x 120 av format da-lite 7799.99,electronics - general,,27903,,da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format 10185.3,projection screens,da-lite,23168,
No,561,8786,0,da-lite da-plex self trimming rear projection screen - 96 x 120 av format da-lite 7799.99,electronics - general,,27903,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,projection screens,da-lite,23056,
No,564,10271,0,bic brite liner highlighter chisel tip pink 1-dozen bic,stationery & office machinery,,bl11-pnk,5.88,bic brite liner grip highlighter chisel tip yellow 5 highlighters gblp51-ylw bic gblp51-ylw,bags cases,,,4.78
No,572,113,0,microsoft wireless laser desktop 3000 keyboard and mouse combo,electronics - general,microsoft,nud-00001,29.82,microsoft wireless laser mouse 6000 v2 .0 mac windows usb mice 19.55,,microsoft,qva-00001,
No,572,3005,0,microsoft wireless laser desktop 3000 keyboard and mouse combo,electronics - general,microsoft,nud-00001,29.82,a4tech gks-2570 wireless left handed keyboard mouse combo victory,audio video accessories,,20104,48.3
No,572,8700,0,microsoft wireless laser desktop 3000 keyboard and mouse combo,electronics - general,microsoft,nud-00001,29.82,microsoft wireless keyboard 800 2vj-00001 2vj-00001,keyboards,microsoft,,19.99
No,576,10752,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite deluxe model b high power - projection screen - 100 in da-lite high power,home audio theater,,,269.95
No,576,17561,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-plex standard rear projection screen - 96 x 96 av format da-lite 5912.99,projection screens,,,
No,576,18444,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite 27912 da-glas unframed rear projection screen - 96 x 120 av format projection screens,,da-lite,,
No,576,19011,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format 8968.99,projection screens,da-lite,23050,
No,579,3128,0,green onion supply rt-spipad01 glossy screen protector for apple ipad mp3 accessories 40.18,,green onions supply,rt-spipad01,,green onions supply iveil hybrid keyboard protector for apple ipad keyboard dock rt-kbhbipad keyboards 25.78,,green,rt-kbhbipad,
No,579,20456,0,green onion supply rt-spipad01 glossy screen protector for apple ipad mp3 accessories 40.18,,green onions supply,rt-spipad01,,green onions supply ag2 screen protector screen protection for macbook 13 pro sd rt-spmbp1302 screen protectors green,,,rt-spmbp1302,29.95
